ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
16961,CUST_016961,User_16961,43,924-84-2950,Salaried,13288,991,3,1,24.1,2,Personal Loan,2,3,2.7,2,Good,150,0.20606360010868024,54,Yes,213,174,High_spent_Small_value_payments,417,Standard
16962,CUST_016962,User_16962,34,406-76-7223,Retired,37787,2693,5,2,9.8,1,Credit Card,5,2,31.1,3,Standard,14053,0.14163428941903883,43,No,258,208,Low_spent_Medium_value_payments,1576,Standard
16963,CUST_016963,User_16963,45,783-59-2851,Salaried,27556,1960,2,3,7.2,1,Home Loan,4,5,48.1,1,Good,2260,0.2192242364139511,101,Yes,905,436,High_spent_Medium_value_payments,-650,Standard
16964,CUST_016964,User_16964,36,358-81-5943,Retired,23829,1630,8,2,19.4,1,Credit Card,1,1,36.6,1,Standard,10814,0.32510436971276324,134,No,177,432,High_spent_Small_value_payments,1567,Standard
16965,CUST_016965,User_16965,44,210-63-5636,Retired,47843,3774,2,1,8.6,0,Auto Loan,1,5,16.9,1,Standard,3490,0.26872604411698725,48,No,364,174,High_spent_Small_value_payments,3380,Standard
16966,CUST_016966,User_16966,65,883-68-6791,Salaried,39093,2316,3,3,15.8,2,Home Loan,1,1,16.3,3,Good,4117,0.2999244477393618,98,Yes,298,708,High_spent_Medium_value_payments,956,Good
16967,CUST_016967,User_16967,69,941-63-9432,Unemployed,20490,1336,5,1,13.9,0,Personal Loan,0,0,35.3,3,Bad,10210,0.12160888016021047,30,Yes,353,159,High_spent_Small_value_payments,1722,Standard
16968,CUST_016968,User_16968,36,795-96-3400,Self-Employed,35806,2761,5,2,7.7,3,Personal Loan,2,1,28.2,1,Standard,1671,0.43430072141540366,90,Yes,539,98,High_spent_Small_value_payments,1634,Good
16969,CUST_016969,User_16969,50,449-80-5010,Self-Employed,29301,2185,1,1,8.7,0,Auto Loan,0,4,29.8,2,Good,4569,0.5494531597941333,24,No,251,298,Low_spent_Medium_value_payments,1595,Poor
16970,CUST_016970,User_16970,68,152-10-3677,Self-Employed,42584,3300,2,1,17.0,1,Home Loan,2,1,27.8,0,Standard,377,0.019999448220996856,6,Yes,623,354,Low_spent_Medium_value_payments,1758,Standard
16971,CUST_016971,User_16971,24,389-70-3405,Retired,64663,3946,2,1,22.6,2,Not Specified,3,3,1.9,3,Good,342,0.35315205085216217,31,Yes,377,50,High_spent_Medium_value_payments,4625,Poor
16972,CUST_016972,User_16972,46,160-17-8315,Self-Employed,24532,1587,2,2,11.2,1,Auto Loan,4,3,29.1,3,Standard,10553,0.317917058073204,188,No,308,179,Low_spent_Large_value_payments,1808,Good
16973,CUST_016973,User_16973,60,145-40-8380,Student,30332,2071,5,2,20.8,0,Personal Loan,2,0,46.1,2,Standard,2978,0.015052006308935701,118,Yes,246,285,High_spent_Small_value_payments,1843,Standard
16974,CUST_016974,User_16974,22,253-72-6432,Salaried,46254,3121,3,2,6.3,2,Student Loan,3,3,32.3,2,Standard,854,0.22542305888145583,49,Yes,471,354,High_spent_Medium_value_payments,2250,Standard
16975,CUST_016975,User_16975,47,540-35-4856,Self-Employed,27217,1710,4,2,11.9,1,Student Loan,4,4,1.9,0,Good,28845,0.21634257232576193,24,No,574,60,High_spent_Small_value_payments,-301,Standard
16976,CUST_016976,User_16976,66,956-36-6656,Salaried,39303,3126,7,1,9.6,0,Student Loan,4,1,32.1,1,Good,348,0.08484512236951748,27,Yes,114,141,High_spent_Small_value_payments,3114,Standard
16977,CUST_016977,User_16977,60,981-19-4793,Salaried,29757,2278,5,2,19.2,1,Credit Card,3,2,49.8,2,Good,460,0.0485439007441474,5,Yes,430,27,High_spent_Small_value_payments,1567,Standard
16978,CUST_016978,User_16978,25,736-54-7093,Self-Employed,57796,3818,2,1,8.9,3,Personal Loan,4,2,19.5,3,Good,7238,0.14978479762933575,33,No,324,37,Low_spent_Medium_value_payments,4537,Good
16979,CUST_016979,User_16979,59,413-92-1593,Salaried,45764,2887,1,1,8.2,1,Home Loan,5,2,24.0,0,Standard,3279,0.2668284774567502,53,Yes,1062,70,High_spent_Medium_value_payments,1828,Poor
16980,CUST_016980,User_16980,29,122-17-2329,Self-Employed,29501,2156,2,1,17.2,1,Credit Card,4,0,32.9,1,Bad,2384,0.30631549839680583,27,Yes,271,194,High_spent_Medium_value_payments,2136,Standard
16981,CUST_016981,User_16981,59,499-98-6930,Self-Employed,33662,2080,3,3,17.6,0,Personal Loan,2,2,37.2,4,Bad,2083,0.24125798278023428,5,Yes,755,79,Low_spent_Large_value_payments,1370,Poor
16982,CUST_016982,User_16982,30,451-92-6677,Salaried,19228,1329,6,1,11.7,1,Home Loan,5,2,18.0,1,Standard,6087,0.36341354554058053,77,Yes,712,375,Low_spent_Medium_value_payments,-150,Standard
16983,CUST_016983,User_16983,43,532-24-4732,Unemployed,34176,2186,4,1,9.8,0,Credit Card,2,2,4.5,0,Standard,9206,0.16622019509894811,13,No,222,58,Low_spent_Medium_value_payments,1842,Good
16984,CUST_016984,User_16984,35,686-15-2078,Salaried,23239,1454,5,1,17.0,2,Not Specified,1,0,31.3,3,Bad,3483,0.19733475789195543,53,Yes,267,924,High_spent_Medium_value_payments,526,Good
16985,CUST_016985,User_16985,59,950-89-8182,Salaried,40529,3096,4,4,25.0,2,Auto Loan,3,0,17.7,1,Standard,3186,0.027547146543574375,106,Yes,277,263,Low_spent_Large_value_payments,3021,Standard
16986,CUST_016986,User_16986,68,622-48-6495,Retired,46189,3402,2,1,7.3,1,Not Specified,3,1,26.7,0,Standard,2789,0.4600924131421768,184,Yes,1405,35,Low_spent_Large_value_payments,2667,Standard
16987,CUST_016987,User_16987,69,173-60-6796,Retired,35695,2967,4,2,23.1,0,Credit Card,3,3,4.0,2,Standard,16631,0.04630961813312994,1,Yes,141,716,Low_spent_Medium_value_payments,2388,Standard
16988,CUST_016988,User_16988,66,284-97-6874,Salaried,42637,3371,3,1,5.3,1,Personal Loan,6,1,17.6,1,Bad,2153,0.16818735546039978,33,Yes,206,104,High_spent_Medium_value_payments,2451,Standard
16989,CUST_016989,User_16989,37,455-74-1653,Unemployed,41560,2727,3,2,19.1,2,Auto Loan,5,1,3.0,1,Good,6177,0.4463462467397701,46,Yes,575,141,High_spent_Medium_value_payments,1675,Standard
16990,CUST_016990,User_16990,33,137-34-3427,Unemployed,55193,4503,4,3,7.2,1,Auto Loan,3,4,24.0,2,Standard,1570,0.029654757526170295,51,No,371,70,High_spent_Medium_value_payments,4625,Good
16991,CUST_016991,User_16991,54,136-95-3999,Salaried,11647,769,3,1,18.6,2,Credit Card,4,2,14.5,4,Standard,5134,0.22138593263043485,187,Yes,122,45,Low_spent_Medium_value_payments,412,Poor
16992,CUST_016992,User_16992,20,351-16-5429,Salaried,52091,4093,2,1,17.4,0,Student Loan,3,1,20.2,3,Standard,1116,0.25008301649158843,98,No,398,166,High_spent_Small_value_payments,3972,Standard
16993,CUST_016993,User_16993,44,518-45-8950,Salaried,79063,4998,1,1,12.6,1,Not Specified,0,1,22.9,2,Standard,3558,0.5699645737963944,48,Yes,170,109,High_spent_Small_value_payments,4803,Standard
16994,CUST_016994,User_16994,32,248-91-7595,Salaried,48226,2997,4,4,19.5,2,Student Loan,2,1,32.7,1,Standard,1226,0.2938978265166153,60,Yes,838,88,High_spent_Small_value_payments,1709,Poor
16995,CUST_016995,User_16995,51,621-54-9631,Salaried,21754,1667,5,2,20.7,0,Personal Loan,0,1,16.7,1,Standard,2553,0.12189421610152142,47,Yes,406,786,High_spent_Small_value_payments,272,Standard
16996,CUST_016996,User_16996,62,246-51-7513,Salaried,62020,3622,1,1,20.9,0,Auto Loan,1,0,7.5,3,Standard,699,0.30594619671210393,45,Yes,90,355,Low_spent_Large_value_payments,2815,Poor
16997,CUST_016997,User_16997,39,908-29-1123,Retired,31339,1919,3,4,10.4,1,Not Specified,1,0,30.7,1,Good,2797,0.12381629939033958,153,Yes,723,247,High_spent_Small_value_payments,1320,Standard
16998,CUST_016998,User_16998,57,510-21-1247,Retired,31578,1948,4,2,17.5,1,Student Loan,2,3,44.9,2,Standard,6035,0.21007741411437567,39,No,64,217,High_spent_Small_value_payments,1866,Standard
16999,CUST_016999,User_16999,40,561-73-2129,Retired,45809,3738,3,3,12.6,2,Personal Loan,2,1,49.3,0,Bad,9391,0.5169508984520813,81,Yes,173,100,Low_spent_Large_value_payments,3766,Poor
17000,CUST_017000,User_17000,66,981-47-7713,Salaried,41815,2936,4,2,12.9,1,Credit Card,4,1,10.5,0,Standard,4170,0.4287998579940446,131,No,571,76,High_spent_Medium_value_payments,1976,Standard
17001,CUST_017001,User_17001,21,579-91-8025,Self-Employed,58299,3786,3,4,23.7,0,Credit Card,1,0,23.7,4,Good,941,0.19694237135480352,2,No,180,66,Low_spent_Medium_value_payments,3218,Standard
17002,CUST_017002,User_17002,68,568-20-6021,Student,17220,1319,6,2,22.0,1,Credit Card,1,1,9.1,3,Standard,5689,0.25544843993239574,28,Yes,512,361,High_spent_Small_value_payments,68,Good
17003,CUST_017003,User_17003,58,994-92-8463,Self-Employed,30759,2256,1,2,20.6,0,Not Specified,5,2,17.0,2,Standard,3677,0.27308862326258687,10,No,112,120,High_spent_Medium_value_payments,2111,Good
17004,CUST_017004,User_17004,40,725-77-7292,Self-Employed,20454,1302,3,2,13.7,1,Student Loan,6,0,46.1,0,Standard,781,0.49830719001989054,46,Yes,328,85,High_spent_Medium_value_payments,145,Poor
17005,CUST_017005,User_17005,64,104-45-9838,Salaried,12000,717,4,2,16.9,1,Credit Card,4,1,36.6,3,Standard,4090,0.5589732293167531,42,Yes,1073,202,Low_spent_Large_value_payments,-868,Standard
17006,CUST_017006,User_17006,26,992-69-6303,Student,25954,1638,2,1,21.1,0,Auto Loan,5,0,8.1,3,Bad,8723,0.15881430291512494,23,No,239,130,High_spent_Medium_value_payments,2587,Standard
17007,CUST_017007,User_17007,41,386-93-7839,Retired,42626,3499,2,3,23.4,0,Personal Loan,3,1,44.6,2,Good,13621,0.6214874183269441,77,Yes,869,21,High_spent_Small_value_payments,2467,Good
17008,CUST_017008,User_17008,38,316-90-1334,Salaried,67344,5481,1,1,19.9,0,Credit Card,6,3,14.6,0,Bad,684,0.403507203316154,76,Yes,244,194,Low_spent_Medium_value_payments,4646,Good
17009,CUST_017009,User_17009,58,986-83-5267,Self-Employed,77036,5520,2,1,13.2,2,Credit Card,3,2,15.2,1,Standard,3553,0.37156458124415476,6,Yes,451,178,High_spent_Small_value_payments,5293,Standard
17010,CUST_017010,User_17010,63,974-16-2330,Salaried,35945,2626,1,1,14.0,0,Home Loan,2,1,26.0,1,Good,843,0.2581724669172634,184,No,137,292,Low_spent_Medium_value_payments,2574,Standard
17011,CUST_017011,User_17011,33,252-37-4753,Student,27030,2200,3,3,16.6,1,Not Specified,4,1,5.3,1,Standard,3302,0.15472667483476163,204,No,244,620,High_spent_Medium_value_payments,1215,Standard
17012,CUST_017012,User_17012,42,510-46-7630,Unemployed,42465,3343,1,1,11.3,1,Student Loan,3,4,35.7,1,Bad,1748,0.08859079915058568,118,Yes,130,732,Low_spent_Large_value_payments,2986,Standard
17013,CUST_017013,User_17013,43,905-65-5764,Salaried,74392,5003,3,1,14.8,2,Auto Loan,4,2,29.0,2,Standard,1724,0.23665477798277315,132,Yes,677,239,High_spent_Medium_value_payments,4201,Standard
17014,CUST_017014,User_17014,66,592-57-1045,Salaried,37909,2491,2,2,15.4,1,Auto Loan,2,3,29.8,1,Good,6175,0.32885471314665593,1,Yes,670,80,Low_spent_Large_value_payments,1775,Good
17015,CUST_017015,User_17015,62,904-12-3783,Salaried,72489,4656,3,1,20.4,0,Not Specified,2,2,14.9,1,Standard,7680,0.5210135669556148,13,No,320,33,Low_spent_Medium_value_payments,4230,Standard
17016,CUST_017016,User_17016,26,860-96-7220,Salaried,56850,4126,6,1,16.1,3,Student Loan,4,1,46.5,3,Bad,2146,0.14368348231798117,62,Yes,303,478,High_spent_Small_value_payments,3086,Good
17017,CUST_017017,User_17017,32,588-59-1660,Salaried,52575,3067,3,4,17.5,1,Auto Loan,2,3,44.8,2,Bad,1976,0.0318242275971918,66,No,192,67,High_spent_Medium_value_payments,2901,Poor
17018,CUST_017018,User_17018,56,206-57-1697,Retired,38692,2680,1,1,20.0,0,Personal Loan,3,4,46.4,5,Good,6848,0.4032463606275838,21,No,331,131,High_spent_Medium_value_payments,2509,Standard
17019,CUST_017019,User_17019,50,898-16-1824,Salaried,145951,12127,2,2,7.4,1,Auto Loan,4,3,41.1,0,Standard,4274,0.10554493605269014,9,Yes,598,570,Low_spent_Large_value_payments,11081,Standard
17020,CUST_017020,User_17020,18,391-92-6461,Salaried,49800,3756,2,2,5.2,2,Home Loan,1,2,2.2,2,Standard,19082,0.27242024849344343,72,Yes,1056,92,High_spent_Medium_value_payments,3285,Poor
17021,CUST_017021,User_17021,22,379-33-2724,Self-Employed,41761,3217,5,3,5.2,0,Home Loan,2,2,26.1,0,Good,966,0.17550759660903623,318,Yes,578,571,High_spent_Small_value_payments,2397,Poor
17022,CUST_017022,User_17022,26,590-86-7267,Salaried,57626,3535,2,4,22.3,1,Auto Loan,3,0,32.8,0,Standard,4499,0.29525525514155065,88,Yes,404,384,High_spent_Medium_value_payments,2445,Standard
17023,CUST_017023,User_17023,61,383-41-7988,Unemployed,16361,1247,2,2,22.3,2,Home Loan,1,2,48.3,0,Good,4049,0.18495346765477583,17,No,164,34,High_spent_Medium_value_payments,1195,Good
17024,CUST_017024,User_17024,23,581-87-7751,Salaried,29675,1932,2,2,19.4,0,Credit Card,1,0,30.9,0,Standard,4350,0.3770137578167712,34,No,634,90,High_spent_Small_value_payments,1053,Standard
17025,CUST_017025,User_17025,45,656-78-9055,Salaried,26281,2164,3,1,21.6,1,Credit Card,7,2,35.2,1,Standard,2259,0.20130627468231893,24,No,624,30,Low_spent_Medium_value_payments,1076,Poor
17026,CUST_017026,User_17026,62,167-87-4217,Self-Employed,25279,2008,5,1,10.5,0,Student Loan,5,3,23.8,2,Bad,539,0.18035786899175948,10,Yes,308,213,High_spent_Medium_value_payments,1380,Poor
17027,CUST_017027,User_17027,43,174-92-9705,Student,46357,3444,3,3,18.7,0,Personal Loan,3,2,31.1,4,Bad,484,0.113837576569027,92,No,359,460,High_spent_Small_value_payments,1755,Poor
17028,CUST_017028,User_17028,45,998-38-6881,Self-Employed,106250,6924,6,2,7.9,1,Student Loan,4,4,14.4,1,Standard,2733,0.24199336348375472,20,Yes,165,165,High_spent_Medium_value_payments,6454,Poor
17029,CUST_017029,User_17029,57,147-74-5229,Student,27216,1879,3,1,12.1,0,Credit Card,3,1,27.1,1,Bad,369,0.18876987046971752,10,No,296,194,Low_spent_Medium_value_payments,969,Good
17030,CUST_017030,User_17030,32,926-90-4090,Salaried,29217,1789,2,1,11.3,4,Personal Loan,2,2,41.9,5,Standard,7474,0.5145480393741453,37,Yes,1211,1019,High_spent_Medium_value_payments,-344,Poor
17031,CUST_017031,User_17031,23,975-61-3031,Self-Employed,31247,1929,2,1,18.6,0,Credit Card,2,2,41.4,5,Bad,676,0.39910801273512075,17,No,1313,10,High_spent_Small_value_payments,109,Good
17032,CUST_017032,User_17032,44,219-11-4406,Retired,38732,2883,4,2,20.4,0,Personal Loan,2,3,40.5,0,Standard,1463,0.10873438979807179,66,No,459,217,High_spent_Medium_value_payments,2258,Standard
17033,CUST_017033,User_17033,55,630-79-9625,Salaried,25456,2049,1,2,15.7,1,Home Loan,4,1,23.4,3,Standard,13393,0.31457467678968765,56,No,141,72,High_spent_Small_value_payments,2170,Poor
17034,CUST_017034,User_17034,21,288-28-2629,Salaried,22285,1371,5,1,24.4,0,Auto Loan,2,6,19.9,1,Standard,451,0.24973864836211757,10,Yes,46,40,High_spent_Small_value_payments,467,Poor
17035,CUST_017035,User_17035,28,761-12-4707,Self-Employed,42084,2946,3,3,16.8,1,Credit Card,3,1,8.8,3,Good,1156,0.3914511996728893,24,Yes,356,1947,Low_spent_Large_value_payments,982,Good
17036,CUST_017036,User_17036,38,232-76-9859,Self-Employed,19259,1479,2,1,13.9,1,Credit Card,4,1,42.4,3,Standard,3173,0.2167491577063394,53,Yes,329,220,Low_spent_Medium_value_payments,1495,Good
17037,CUST_017037,User_17037,47,996-31-2132,Student,25849,1723,2,3,12.7,2,Not Specified,1,4,29.7,2,Standard,11559,0.3420416998991916,24,Yes,1679,53,Low_spent_Large_value_payments,224,Poor
17038,CUST_017038,User_17038,35,528-60-5710,Salaried,80567,6623,3,2,22.9,0,Personal Loan,4,2,34.0,1,Bad,6500,0.3710331436756181,449,Yes,80,130,Low_spent_Medium_value_payments,6103,Standard
17039,CUST_017039,User_17039,52,180-60-1539,Retired,30608,2120,4,2,17.1,1,Personal Loan,4,2,2.2,0,Standard,2508,0.5572243472209135,103,Yes,600,50,High_spent_Medium_value_payments,1727,Good
17040,CUST_017040,User_17040,20,861-39-9666,Self-Employed,20372,1268,3,2,20.9,2,Credit Card,3,1,26.1,6,Good,2191,0.1494194683686931,66,Yes,114,67,Low_spent_Large_value_payments,1512,Standard
17041,CUST_017041,User_17041,29,353-50-3540,Salaried,60995,4025,2,1,19.8,2,Auto Loan,7,3,16.0,1,Standard,799,0.18472345650917862,22,No,176,74,High_spent_Medium_value_payments,3332,Standard
17042,CUST_017042,User_17042,44,764-68-8372,Salaried,34662,2394,2,2,19.7,0,Not Specified,5,0,26.0,1,Bad,2814,0.026449652366570583,32,Yes,213,125,High_spent_Small_value_payments,1303,Standard
17043,CUST_017043,User_17043,47,901-48-8893,Unemployed,25741,1965,3,1,18.6,0,Student Loan,2,3,14.1,4,Standard,6997,0.5226827953547992,29,Yes,217,75,Low_spent_Large_value_payments,1364,Poor
17044,CUST_017044,User_17044,38,324-55-6598,Salaried,37217,2790,3,1,8.0,3,Not Specified,7,1,36.3,1,Bad,4421,0.24413029661835256,12,Yes,2746,64,High_spent_Medium_value_payments,690,Good
17045,CUST_017045,User_17045,55,208-42-6492,Salaried,12740,823,4,2,9.0,1,Not Specified,5,3,1.9,4,Standard,8248,0.33039770582123845,68,No,298,183,Low_spent_Large_value_payments,-824,Standard
17046,CUST_017046,User_17046,38,855-31-4482,Salaried,43798,2887,3,1,18.8,0,Student Loan,1,3,6.8,1,Standard,1696,0.22816082470016727,9,No,1983,184,High_spent_Small_value_payments,199,Poor
17047,CUST_017047,User_17047,55,290-36-6794,Salaried,22749,1741,4,3,19.3,1,Credit Card,0,2,0.7,1,Standard,1713,0.5076440798134744,44,No,139,58,Low_spent_Large_value_payments,1553,Standard
17048,CUST_017048,User_17048,57,349-56-6769,Salaried,49009,3533,3,1,10.7,1,Auto Loan,3,3,4.1,3,Standard,2048,0.0960692888541644,138,Yes,446,114,Low_spent_Large_value_payments,2586,Standard
17049,CUST_017049,User_17049,32,722-37-7824,Retired,141708,8440,5,1,16.9,0,Not Specified,5,1,23.6,0,Bad,2735,0.16921588152287803,110,Yes,1072,70,Low_spent_Medium_value_payments,7431,Poor
17050,CUST_017050,User_17050,35,800-60-5836,Salaried,119695,9881,3,2,21.9,2,Not Specified,3,1,39.6,3,Bad,3657,0.4025556186479984,122,Yes,942,237,Low_spent_Large_value_payments,8831,Standard
17051,CUST_017051,User_17051,69,981-67-3792,Salaried,59466,3999,3,1,9.4,2,Personal Loan,5,0,8.2,4,Good,9725,0.24392703450941114,143,Yes,707,339,Low_spent_Medium_value_payments,3566,Standard
17052,CUST_017052,User_17052,46,544-42-7605,Student,90042,6789,2,2,6.0,2,Credit Card,3,0,48.7,2,Bad,1241,0.19705658860597566,12,Yes,561,310,Low_spent_Large_value_payments,6109,Standard
17053,CUST_017053,User_17053,65,241-45-3950,Self-Employed,43934,3290,1,5,17.5,3,Student Loan,5,1,49.3,2,Good,6059,0.2723344150113788,21,Yes,400,111,Low_spent_Large_value_payments,2527,Standard
17054,CUST_017054,User_17054,55,215-43-9489,Salaried,25165,1818,2,2,23.6,0,Auto Loan,3,1,7.1,1,Good,1870,0.34694807689457785,37,Yes,382,125,High_spent_Small_value_payments,532,Standard
17055,CUST_017055,User_17055,38,260-23-4032,Salaried,18476,1475,1,3,15.1,1,Auto Loan,3,2,25.3,1,Good,2476,0.0653319330421825,31,No,209,258,Low_spent_Large_value_payments,1350,Poor
17056,CUST_017056,User_17056,34,511-48-5638,Salaried,33527,2603,6,2,12.4,0,Student Loan,3,2,41.8,2,Bad,40129,0.6584222352181094,36,Yes,1185,64,Low_spent_Large_value_payments,1601,Good
17057,CUST_017057,User_17057,58,251-13-8629,Salaried,15713,1185,2,3,19.8,0,Credit Card,5,3,25.3,1,Standard,11599,0.23655761583979368,81,Yes,1656,349,Low_spent_Medium_value_payments,-517,Standard
17058,CUST_017058,User_17058,68,876-79-9727,Unemployed,19141,1345,2,4,8.1,3,Student Loan,3,3,19.8,4,Standard,7029,0.19128191291371188,2,Yes,188,172,High_spent_Small_value_payments,704,Standard
17059,CUST_017059,User_17059,35,317-74-8894,Self-Employed,58165,3623,4,1,8.6,0,Not Specified,4,2,11.2,2,Good,2521,0.33012014896073444,6,Yes,191,86,Low_spent_Medium_value_payments,2629,Poor
17060,CUST_017060,User_17060,54,500-46-8473,Self-Employed,33944,2410,1,4,18.6,2,Personal Loan,5,1,11.2,0,Good,4640,0.26879684427849954,35,No,186,118,High_spent_Small_value_payments,988,Standard
17061,CUST_017061,User_17061,55,349-54-1314,Retired,24402,1682,4,1,17.0,1,Student Loan,2,2,36.4,6,Bad,3642,0.6182006240509945,157,No,210,44,High_spent_Small_value_payments,1642,Standard
17062,CUST_017062,User_17062,29,189-20-3486,Self-Employed,36760,2812,2,1,21.7,0,Personal Loan,2,4,11.4,3,Standard,753,0.4113563561105657,68,Yes,611,55,Low_spent_Large_value_payments,1553,Good
17063,CUST_017063,User_17063,28,951-74-6355,Self-Employed,22063,1399,4,3,5.4,2,Student Loan,3,1,49.9,1,Standard,726,0.40764749506455833,68,Yes,553,180,High_spent_Medium_value_payments,-174,Poor
17064,CUST_017064,User_17064,65,176-67-1099,Salaried,63285,4419,2,2,9.3,0,Personal Loan,2,1,16.1,3,Good,1424,0.2499044346657527,5,No,298,72,Low_spent_Medium_value_payments,4198,Standard
17065,CUST_017065,User_17065,69,990-53-5043,Self-Employed,27588,2154,2,3,13.7,1,Personal Loan,3,1,29.8,2,Good,896,0.21017032588709328,7,No,1292,35,Low_spent_Medium_value_payments,1539,Standard
17066,CUST_017066,User_17066,66,344-61-7305,Self-Employed,28527,1881,6,2,24.1,0,Not Specified,3,3,16.8,3,Standard,1424,0.13561243741724283,78,No,331,126,Low_spent_Medium_value_payments,1602,Standard
17067,CUST_017067,User_17067,37,290-36-2013,Retired,35472,2350,1,1,22.4,1,Home Loan,2,3,34.9,1,Standard,6760,0.5504020092380469,46,Yes,239,180,High_spent_Small_value_payments,1644,Good
17068,CUST_017068,User_17068,26,879-47-1245,Salaried,30078,2096,3,1,16.6,1,Credit Card,6,1,40.8,2,Standard,2720,0.3827861503241658,2,No,374,137,Low_spent_Large_value_payments,1979,Poor
17069,CUST_017069,User_17069,18,283-74-4239,Salaried,76451,4836,4,2,7.8,1,Auto Loan,3,0,16.7,2,Good,1375,0.700477696935058,6,Yes,271,453,Low_spent_Large_value_payments,4092,Standard
17070,CUST_017070,User_17070,20,715-30-8583,Self-Employed,84053,5468,3,3,9.0,1,Auto Loan,1,4,43.4,3,Standard,1243,0.44116925928751605,155,No,802,267,High_spent_Small_value_payments,4641,Standard
17071,CUST_017071,User_17071,38,700-21-8833,Unemployed,38187,2793,1,3,23.3,1,Personal Loan,4,1,47.6,1,Bad,37380,0.11875054915132387,49,Yes,69,145,Low_spent_Medium_value_payments,1787,Standard
17072,CUST_017072,User_17072,40,135-25-7349,Salaried,94006,7001,4,1,6.8,1,Home Loan,5,4,45.4,1,Standard,7084,0.35201247792915336,58,Yes,536,251,High_spent_Small_value_payments,6731,Good
17073,CUST_017073,User_17073,26,593-43-9087,Salaried,48322,3775,2,2,20.0,1,Auto Loan,4,1,32.8,2,Standard,1283,0.1709470387177784,22,Yes,312,10,Low_spent_Large_value_payments,2970,Good
17074,CUST_017074,User_17074,36,811-48-1959,Salaried,37084,2953,4,2,22.9,2,Home Loan,3,4,29.8,0,Standard,10307,0.35388526303378365,149,Yes,615,86,High_spent_Medium_value_payments,1761,Good
17075,CUST_017075,User_17075,62,304-38-6534,Retired,60943,4792,5,4,8.3,3,Home Loan,4,2,45.7,0,Standard,12751,0.5339331319223602,231,Yes,693,291,High_spent_Medium_value_payments,4700,Poor
17076,CUST_017076,User_17076,63,930-52-1018,Salaried,39710,2364,8,1,9.0,0,Auto Loan,2,2,16.6,0,Standard,26262,0.46636993955569167,58,No,647,320,Low_spent_Large_value_payments,1193,Poor
17077,CUST_017077,User_17077,69,598-19-9891,Salaried,38057,3018,2,2,6.1,0,Not Specified,2,3,40.4,1,Standard,11808,0.06581737667720398,24,Yes,811,185,Low_spent_Medium_value_payments,2055,Standard
17078,CUST_017078,User_17078,36,142-57-7439,Unemployed,34409,2154,3,3,24.2,2,Credit Card,2,3,38.3,4,Standard,667,0.2810552416940147,140,No,668,126,Low_spent_Large_value_payments,768,Good
17079,CUST_017079,User_17079,40,389-10-2298,Student,26372,1963,2,2,19.1,1,Not Specified,2,0,48.7,4,Bad,12387,0.24137500002060605,292,No,168,334,Low_spent_Large_value_payments,1822,Poor
17080,CUST_017080,User_17080,44,356-97-4992,Salaried,26231,2107,4,1,7.9,0,Student Loan,3,1,26.2,2,Standard,4182,0.1240917793521316,54,Yes,258,594,High_spent_Small_value_payments,1442,Standard
17081,CUST_017081,User_17081,44,315-93-6600,Salaried,16349,1212,1,1,18.3,2,Credit Card,2,4,18.3,4,Bad,11368,0.6019680974718952,35,Yes,369,441,Low_spent_Medium_value_payments,287,Standard
17082,CUST_017082,User_17082,56,383-54-9674,Salaried,17049,1335,3,2,17.5,1,Student Loan,6,6,36.8,3,Good,16542,0.27726037018348293,54,Yes,1526,203,Low_spent_Large_value_payments,445,Poor
17083,CUST_017083,User_17083,53,123-53-3528,Salaried,23858,1700,3,2,10.0,0,Credit Card,4,3,3.6,2,Bad,5580,0.27216845861897027,12,Yes,195,414,High_spent_Medium_value_payments,1822,Standard
17084,CUST_017084,User_17084,29,177-71-9095,Self-Employed,13800,812,3,2,18.4,0,Credit Card,4,3,8.0,3,Good,4991,0.39938487439208886,104,Yes,688,152,High_spent_Small_value_payments,1107,Poor
17085,CUST_017085,User_17085,44,826-13-7013,Salaried,29317,2315,4,3,20.9,2,Home Loan,3,2,40.9,2,Good,2074,0.19875178629832924,134,Yes,1458,58,Low_spent_Medium_value_payments,382,Poor
17086,CUST_017086,User_17086,63,898-68-2734,Salaried,21303,1765,3,1,18.2,2,Personal Loan,0,0,7.4,2,Standard,1382,0.1680652559189171,12,Yes,1141,37,High_spent_Medium_value_payments,1288,Good
17087,CUST_017087,User_17087,51,612-78-2245,Salaried,44330,3147,3,1,11.7,2,Not Specified,6,2,15.6,2,Standard,5726,0.3729198216475789,26,Yes,1061,39,High_spent_Medium_value_payments,1832,Good
17088,CUST_017088,User_17088,50,585-32-4526,Salaried,49173,2902,5,3,9.7,1,Auto Loan,1,2,33.4,5,Bad,7014,0.42206805608046644,41,Yes,170,168,High_spent_Small_value_payments,2423,Good
